Threshold,nT,second_derivative
5010.0 , 1.7045454545454547E-4, 1.8939393939393925E-7
5020.0 , 1.7045454545454547E-4, -9.469696969696977E-8
5030.0 , 1.609848484848485E-4, 9.469696969696977E-8
5040.0 , 1.609848484848485E-4, -9.469696969696977E-8
5050.0 , 1.5151515151515152E-4, 9.469696969696977E-8
5060.0 , 1.5151515151515152E-4, 0.0
5070.0 , 1.5151515151515152E-4, 0.0
5080.0 , 1.5151515151515152E-4, 0.0
5090.0 , 1.5151515151515152E-4, 0.0
5100.0 , 1.5151515151515152E-4, 0.0
5110.0 , 1.5151515151515152E-4, 0.0
5120.0 , 1.5151515151515152E-4, -9.469696969696977E-8
5130.0 , 1.4204545454545454E-4, -9.469696969696949E-8
5140.0 , 1.231060606060606E-4, 1.8939393939393925E-7
5150.0 , 1.231060606060606E-4, 0.0
5160.0 , 1.231060606060606E-4, 0.0
5170.0 , 1.231060606060606E-4, 0.0
5180.0 , 1.231060606060606E-4, 0.0
5190.0 , 1.231060606060606E-4, 0.0
5200.0 , 1.231060606060606E-4, 0.0
5210.0 , 1.231060606060606E-4, 0.0
5220.0 , 1.231060606060606E-4, 0.0
5230.0 , 1.231060606060606E-4, -9.469696969696977E-8
5240.0 , 1.1363636363636364E-4, 9.469696969696977E-8
5250.0 , 1.1363636363636364E-4, -9.469696969696949E-8
5260.0 , 1.0416666666666667E-4, 9.469696969696962E-8
5270.0 , 1.0416666666666667E-4, 0.0
5280.0 , 1.0416666666666667E-4, -9.469696969696977E-8
5290.0 , 9.46969696969697E-5, 9.469696969696977E-8
5300.0 , 9.46969696969697E-5, 0.0
5310.0 , 9.46969696969697E-5, 0.0
5320.0 , 9.46969696969697E-5, 0.0
5330.0 , 9.46969696969697E-5, -9.469696969696962E-8
5340.0 , 8.522727272727273E-5, 9.469696969696962E-8
5350.0 , 8.522727272727273E-5, 0.0
5360.0 , 8.522727272727273E-5, 0.0
5370.0 , 8.522727272727273E-5, 0.0
5380.0 , 8.522727272727273E-5, 0.0
5390.0 , 8.522727272727273E-5, 0.0
5400.0 , 8.522727272727273E-5, 0.0
5410.0 , 8.522727272727273E-5, 0.0
5420.0 , 8.522727272727273E-5, 0.0
5430.0 , 8.522727272727273E-5, 0.0
5440.0 , 8.522727272727273E-5, 0.0
5450.0 , 8.522727272727273E-5, 0.0
5460.0 , 8.522727272727273E-5, -9.469696969696977E-8
5470.0 , 7.575757575757576E-5, 9.469696969696977E-8
5480.0 , 7.575757575757576E-5, -1.893939393939394E-7
5490.0 , 5.681818181818182E-5, 1.893939393939394E-7
5500.0 , 5.681818181818182E-5, 0.0
5510.0 , 5.681818181818182E-5, 0.0
5520.0 , 5.681818181818182E-5, 0.0
5530.0 , 5.681818181818182E-5, 0.0
5540.0 , 5.681818181818182E-5, 0.0
5550.0 , 5.681818181818182E-5, 0.0
5560.0 , 5.681818181818182E-5, -9.469696969696962E-8
5570.0 , 4.734848484848485E-5, 0.0
5580.0 , 3.787878787878788E-5, 9.46969696969697E-8
5590.0 , 3.787878787878788E-5, 0.0
5600.0 , 3.787878787878788E-5, 0.0
5610.0 , 3.787878787878788E-5, 0.0
5620.0 , 3.787878787878788E-5, -9.46969696969697E-8
5630.0 , 2.840909090909091E-5, 9.46969696969697E-8
5640.0 , 2.840909090909091E-5, 0.0
5650.0 , 2.840909090909091E-5, 0.0
5660.0 , 2.840909090909091E-5, 0.0
5670.0 , 2.840909090909091E-5, 0.0
5680.0 , 2.840909090909091E-5, 0.0
5690.0 , 2.840909090909091E-5, -9.46969696969697E-8
5700.0 , 1.893939393939394E-5, 9.46969696969697E-8
5710.0 , 1.893939393939394E-5, 0.0
5720.0 , 1.893939393939394E-5, 0.0
5730.0 , 1.893939393939394E-5, 0.0
5740.0 , 1.893939393939394E-5, 0.0
5750.0 , 1.893939393939394E-5, 0.0
5760.0 , 1.893939393939394E-5, 0.0
5770.0 , 1.893939393939394E-5, 0.0
5780.0 , 1.893939393939394E-5, 0.0
5790.0 , 1.893939393939394E-5, 0.0
5800.0 , 1.893939393939394E-5, 0.0
5810.0 , 1.893939393939394E-5, 0.0
5820.0 , 1.893939393939394E-5, 0.0
5830.0 , 1.893939393939394E-5, 0.0
5840.0 , 1.893939393939394E-5, 0.0
5850.0 , 1.893939393939394E-5, -9.46969696969697E-8
5860.0 , 9.46969696969697E-6, 9.46969696969697E-8
5870.0 , 9.46969696969697E-6, 0.0
5880.0 , 9.46969696969697E-6, 0.0
5890.0 , 9.46969696969697E-6, 0.0
5900.0 , 9.46969696969697E-6, 0.0
5910.0 , 9.46969696969697E-6, 0.0
5920.0 , 9.46969696969697E-6, 0.0
5930.0 , 9.46969696969697E-6, 0.0
5940.0 , 9.46969696969697E-6, 0.0
5950.0 , 9.46969696969697E-6, 0.0
5960.0 , 9.46969696969697E-6, 0.0
5970.0 , 9.46969696969697E-6, 0.0
5980.0 , 9.46969696969697E-6, 0.0
5990.0 , 9.46969696969697E-6, 0.0
6000.0 , 9.46969696969697E-6, 0.0
6010.0 , 9.46969696969697E-6, 0.0
6020.0 , 9.46969696969697E-6, 0.0
6030.0 , 9.46969696969697E-6, 0.0
6040.0 , 9.46969696969697E-6, 0.0
6050.0 , 9.46969696969697E-6, 0.0
6060.0 , 9.46969696969697E-6, 0.0
6070.0 , 9.46969696969697E-6, 0.0
6080.0 , 9.46969696969697E-6, 0.0
6090.0 , 9.46969696969697E-6, 0.0
6100.0 , 9.46969696969697E-6, 0.0
6110.0 , 9.46969696969697E-6, 0.0
6120.0 , 9.46969696969697E-6, 0.0
6130.0 , 9.46969696969697E-6, 0.0
6140.0 , 9.46969696969697E-6, 0.0
6150.0 , 9.46969696969697E-6, 0.0
6160.0 , 9.46969696969697E-6, 0.0
6170.0 , 9.46969696969697E-6, 0.0
6180.0 , 9.46969696969697E-6, 0.0
6190.0 , 9.46969696969697E-6, 0.0

